timestamp,customer_name,location
07:44,Jonathan Hicks,checkout
07:44,Nicole Collins,checkout
07:44,Travis Oconnell,checkout
07:44,Michael Evans,checkout
07:44,Susan Kaiser,checkout
07:44,Mark Warner,checkout
07:44,Joseph Barnett,checkout
07:44,John Moon,checkout
07:44,Jaclyn Nolan,checkout
07:44,Danny Ferguson,checkout
07:44,Summer Martinez,checkout
07:44,Kelly Martinez,checkout
07:44,Mallory Green,checkout
07:44,Rebecca Abbott,checkout
07:44,Joshua Villarreal,checkout
07:44,Justin Williams,checkout
07:44,Christian Hanna,checkout
07:44,Mark Garcia,checkout
07:44,Kyle Miller,checkout
07:44,Steven Poole MD,checkout
07:44,Erik Price,spices
07:44,Rose Mejia,checkout
07:44,Steve Cruz,checkout
07:44,Sarah Arnold,checkout
07:44,Holly Morgan,checkout
07:44,Linda Olson,checkout
07:44,Sharon Jordan,checkout
07:44,Kimberly Middleton,fruit
07:44,Melissa Schwartz,drinks
07:44,John Johnson,spices
07:44,Aaron Christian,checkout
07:44,Edward Garcia,checkout
07:44,Sarah Serrano,checkout
07:44,Damon Weaver,checkout
07:44,Brian Adkins,checkout
07:44,Dr. Laura Martin,checkout
07:44,John Ramos,dairy
07:44,Jose Walls,fruit
07:44,Jessica Hill,checkout
07:44,Christopher Green,fruit
07:44,Steven Bryan,dairy
07:44,Sophia Mccarthy,checkout
07:44,Jeanette Stanley,checkout
07:44,Larry Hale,drinks
07:44,Yvonne Johnson,checkout
07:44,Sydney English,checkout
07:44,Patricia Jones,checkout
07:44,Stephanie Banks,drinks
07:44,James Peterson,checkout
07:44,Tina Warren,spices
07:44,William Gallegos,fruit
07:44,Holly Lane,checkout
07:44,Randy Collins,checkout
07:44,Curtis Sims,checkout
07:44,Caroline Thompson,checkout
07:44,Julie Arnold,checkout
07:44,Anthony Cunningham,checkout
07:44,Alexandra Wilson,fruit
07:44,Jonathan Garcia,checkout
07:44,Jennifer Kelley,dairy
07:44,Brian Wilson,dairy
07:44,Rebecca Gross,checkout
07:44,Brian Grant,checkout
07:44,Andrew Jones,dairy
07:44,Kyle Evans,checkout
07:44,Jessica Knox,drinks
07:44,Samantha Malone,checkout
07:44,Tracy Park DDS,dairy
07:44,Catherine Jackson,checkout
07:44,Eric Webster,checkout
07:44,Autumn Rodgers,checkout
07:44,Julie Roberts,dairy
07:44,Michelle Nelson,dairy
07:44,Steve Larson,checkout
07:44,Amanda Butler,drinks
07:44,Valerie Page,checkout
07:44,Christian Lee,drinks
07:44,Kerry Bean,dairy
07:44,Andrea White,fruit
07:44,Chris Carter,fruit
07:44,Thomas Williams,checkout
07:44,Gregory Pennington,drinks
07:44,Richard Wilson,dairy
07:44,Darrell Meyer,fruit
07:44,Emily Weber,fruit
07:44,Mary Estes,spices
07:44,Amanda Briggs,dairy
07:44,Richard Day,spices
07:44,Heather Mcclure,drinks
07:44,Richard Green,fruit
07:44,Rhonda Kent,dairy
07:44,Chelsea Alexander,drinks
07:45,Melanie Carlson,checkout
07:45,David Fowler,checkout
07:45,Brittany Braun,checkout
07:45,Philip Johnson,checkout
07:45,Leah Thomas,checkout
07:45,Jacqueline Becker,checkout
07:45,Amy Ramsey,checkout
07:45,Kevin Larsen,checkout
07:45,Amber Dunn,checkout
07:45,Belinda Kelley,checkout
07:45,Karen White,checkout
07:45,Wayne Taylor,checkout
07:45,Omar Nelson,checkout
07:45,Amy Brooks,checkout
07:45,Karen Martin,checkout
07:45,Daniel Hernandez,checkout
07:45,Sarah Wallace,checkout
07:45,Mark James,checkout
07:45,Tiffany Kim,checkout
07:45,Jeffrey Moreno,checkout
07:45,Angela Carter,checkout
07:45,David Davenport,checkout
07:45,Linda Martin,checkout
07:45,Keith Robles,checkout
07:45,Emily Miranda MD,checkout
07:45,Amy Fernandez,checkout
07:45,Jennifer Morgan,checkout
07:45,Danielle Larson,checkout
07:45,Bradley Freeman,checkout
07:45,Samuel Gonzales,checkout
07:45,Briana Parker,checkout
07:45,Brett Mccormick,checkout
07:45,Matthew Simpson,checkout
07:45,Dominic Schmidt,checkout
07:45,Crystal Moreno,checkout
07:45,Christine Johnson,checkout
07:45,Matthew Odonnell,checkout
07:45,Ian Yates,checkout
07:45,Andrea Mcdonald,checkout
07:45,John Russell Jr.,checkout
07:45,Jesse Reyes,checkout
07:45,Rachael Cowan,checkout
07:45,John Robinson,checkout
07:45,Michael Smith,checkout
07:45,Don Santos,checkout
07:45,Jo Miller,checkout
07:45,Tasha Neal,checkout
07:45,Madison Delgado,checkout
07:45,Christina Santos,checkout
07:45,Nancy Robbins DDS,checkout
07:45,Kayla Oconnell,checkout
07:45,Emily Ward,checkout
07:45,Adam Sandoval,checkout
07:45,Janice Smith,checkout
07:45,Charles Cervantes,checkout
07:45,Sophia Allison,checkout
07:45,Crystal Rogers,checkout
07:45,Sarah Wolf,checkout
07:45,Ann Robinson,checkout
07:45,Cole Smith,checkout
07:45,Danielle Craig,checkout
07:45,John Rivas Jr.,checkout
07:45,Michaela Quinn,checkout
07:45,Nicole Robinson,checkout
07:45,Crystal Cross,checkout
07:45,Brian Webb,checkout
07:45,Crystal Gonzales,checkout
07:45,Taylor Mclaughlin,checkout
07:45,Craig Vazquez,checkout
07:45,Samuel Fox,checkout
07:45,Mrs. Jessica Gonzalez,checkout
07:45,Mrs. Heather Craig,checkout
07:45,Sharon Palmer,checkout
07:45,Jason Henry,checkout
07:45,William Caldwell,checkout
07:45,Robert Hunt,checkout
07:45,William Nelson,checkout
07:45,Dylan Mason,checkout
07:45,Angel Williams,checkout
07:45,Angela Sanders,checkout
07:45,Brian Ward,checkout
07:45,Shirley Crawford,checkout
07:45,Sharon Bright,checkout
07:45,Justin Cameron,checkout
07:45,Sophia Boyd,checkout
07:45,James Boyle,checkout
07:45,Michael Perez,checkout
07:45,William Garcia,checkout
07:45,James Avery,checkout
07:45,Robert Brown,checkout
07:45,Nathan Acosta,checkout
07:45,Michael Reyes,checkout
07:45,Jason Johnston,checkout
07:45,Scott Nixon,checkout
07:45,Madison Huffman MD,checkout
07:45,Angela Gonzales,checkout
07:45,Alexa Johnson,checkout
07:45,Victoria King,checkout
07:45,Shane Owens,checkout
07:45,Daniel Herrera,checkout
07:45,Kathy Odonnell,checkout
07:45,Kenneth Williamson,checkout
07:45,Jennifer Proctor,checkout
07:45,Mary Stephenson,checkout
07:45,Denise Mendez,checkout
07:45,David Taylor,checkout
07:45,John Moore,checkout
07:45,Misty Lopez,checkout
07:45,Vanessa Martinez,checkout
07:45,Sarah Harris,checkout
07:45,Travis Wells,checkout
07:45,Brandon Miller,checkout
07:45,Donna Weeks,checkout
07:45,Jill Marsh,checkout
07:45,Rebecca Chambers,checkout
07:45,Andrew Sullivan,checkout
07:45,Allison King,checkout
07:45,Mark Gonzalez,checkout
07:45,Franklin Ortiz,checkout
07:45,Taylor Walters,checkout
07:45,Cindy Martin,checkout
07:45,Patricia Morrison,checkout
07:45,Pamela Welch,checkout
07:45,Jack Turner,checkout
07:45,Miranda Mccormick,checkout
07:45,Maxwell Kelley,checkout
07:45,James Swanson,checkout
07:45,Abigail Gutierrez,checkout
07:45,Anna Hartman,checkout
07:45,Darlene Grimes,checkout
07:45,Crystal Williams,checkout
07:45,Raymond Clark,checkout
07:45,Julie Ortiz,checkout
07:45,Juan Odonnell,checkout
07:45,Pamela Wolfe,checkout
07:45,Jonathan Hicks,checkout
07:45,Nicole Collins,checkout
07:45,Travis Oconnell,checkout
07:45,Michael Evans,checkout
07:45,Susan Kaiser,checkout
07:45,Mark Warner,checkout
07:45,Joseph Barnett,checkout
07:45,John Moon,checkout
07:45,Jaclyn Nolan,checkout
07:45,Danny Ferguson,checkout
07:45,Summer Martinez,checkout
07:45,Kelly Martinez,checkout
07:45,Mallory Green,checkout
07:45,Rebecca Abbott,checkout
07:45,Joshua Villarreal,checkout
07:45,Justin Williams,checkout
07:45,Christian Hanna,checkout
07:45,Mark Garcia,checkout
07:45,Kyle Miller,checkout
07:45,Steven Poole MD,checkout
07:45,Erik Price,drinks
07:45,Rose Mejia,checkout
07:45,Steve Cruz,checkout
07:45,Sarah Arnold,checkout
07:45,Holly Morgan,checkout
07:45,Linda Olson,checkout
07:45,Sharon Jordan,checkout
07:45,Kimberly Middleton,fruit
07:45,Melissa Schwartz,fruit
07:45,John Johnson,checkout
07:45,Aaron Christian,checkout
07:45,Edward Garcia,checkout
07:45,Sarah Serrano,checkout
07:45,Damon Weaver,checkout
07:45,Brian Adkins,checkout
07:45,Dr. Laura Martin,checkout
07:45,John Ramos,dairy
07:45,Jose Walls,fruit
07:45,Jessica Hill,checkout
07:45,Christopher Green,fruit
07:45,Steven Bryan,dairy
07:45,Sophia Mccarthy,checkout
07:45,Jeanette Stanley,checkout
07:45,Larry Hale,checkout
07:45,Yvonne Johnson,checkout
07:45,Sydney English,checkout
07:45,Patricia Jones,checkout
07:45,Stephanie Banks,spices
07:45,James Peterson,checkout
07:45,Tina Warren,drinks
07:45,William Gallegos,fruit
07:45,Holly Lane,checkout
07:45,Randy Collins,checkout
07:45,Curtis Sims,checkout
07:45,Caroline Thompson,checkout
07:45,Julie Arnold,checkout
07:45,Anthony Cunningham,checkout
07:45,Alexandra Wilson,fruit
07:45,Jonathan Garcia,checkout
07:45,Jennifer Kelley,dairy
07:45,Brian Wilson,checkout
07:45,Rebecca Gross,checkout
07:45,Brian Grant,checkout
07:45,Andrew Jones,dairy
07:45,Kyle Evans,checkout
07:45,Jessica Knox,spices
07:45,Samantha Malone,checkout
07:45,Tracy Park DDS,drinks
07:45,Catherine Jackson,checkout
07:45,Eric Webster,checkout
07:45,Autumn Rodgers,checkout
07:45,Julie Roberts,fruit
07:45,Michelle Nelson,dairy
07:45,Steve Larson,checkout
07:45,Amanda Butler,drinks
07:45,Valerie Page,checkout
07:45,Christian Lee,drinks
07:45,Kerry Bean,spices
07:45,Andrea White,spices
07:45,Chris Carter,checkout
07:45,Thomas Williams,checkout
07:45,Gregory Pennington,drinks
07:45,Richard Wilson,dairy
07:45,Darrell Meyer,checkout
07:45,Emily Weber,fruit
07:45,Mary Estes,checkout
07:45,Amanda Briggs,dairy
07:45,Richard Day,spices
07:45,Heather Mcclure,drinks
07:45,Richard Green,spices
07:45,Rhonda Kent,dairy
07:45,Chelsea Alexander,checkout
07:45,Rhonda Ward,fruit
07:45,Rebecca Smith MD,fruit
07:45,Ryan Farrell,fruit
07:45,Brandon Mueller,drinks
07:45,Lisa Gregory,fruit
07:45,Paul Clark,dairy
07:45,Fernando Ryan,fruit
07:45,Maureen Scott,fruit
07:45,Lawrence Weaver,fruit
07:45,Richard Campbell,drinks
07:45,Jay Walker,fruit
07:45,Jason Farmer,fruit
07:45,Mark Paul,dairy
07:46,Melanie Carlson,checkout
07:46,David Fowler,checkout
07:46,Brittany Braun,checkout
07:46,Philip Johnson,checkout
07:46,Leah Thomas,checkout
07:46,Jacqueline Becker,checkout
07:46,Amy Ramsey,checkout
07:46,Kevin Larsen,checkout
07:46,Amber Dunn,checkout
07:46,Belinda Kelley,checkout
07:46,Karen White,checkout
07:46,Wayne Taylor,checkout
07:46,Omar Nelson,checkout
07:46,Amy Brooks,checkout
07:46,Karen Martin,checkout
07:46,Daniel Hernandez,checkout
07:46,Sarah Wallace,checkout
07:46,Mark James,checkout
07:46,Tiffany Kim,checkout
07:46,Jeffrey Moreno,checkout
07:46,Angela Carter,checkout
07:46,David Davenport,checkout
07:46,Linda Martin,checkout
07:46,Keith Robles,checkout
07:46,Emily Miranda MD,checkout
07:46,Amy Fernandez,checkout
07:46,Jennifer Morgan,checkout
07:46,Danielle Larson,checkout
07:46,Bradley Freeman,checkout
07:46,Samuel Gonzales,checkout
07:46,Briana Parker,checkout
07:46,Brett Mccormick,checkout
07:46,Matthew Simpson,checkout
07:46,Dominic Schmidt,checkout
07:46,Crystal Moreno,checkout
07:46,Christine Johnson,checkout
07:46,Matthew Odonnell,checkout
07:46,Ian Yates,checkout
07:46,Andrea Mcdonald,checkout
07:46,John Russell Jr.,checkout
07:46,Jesse Reyes,checkout
07:46,Rachael Cowan,checkout
07:46,John Robinson,checkout
07:46,Michael Smith,checkout
07:46,Don Santos,checkout
07:46,Jo Miller,checkout
07:46,Tasha Neal,checkout
07:46,Madison Delgado,checkout
07:46,Christina Santos,checkout
07:46,Nancy Robbins DDS,checkout
07:46,Kayla Oconnell,checkout
07:46,Emily Ward,checkout
07:46,Adam Sandoval,checkout
07:46,Janice Smith,checkout
07:46,Charles Cervantes,checkout
07:46,Sophia Allison,checkout
07:46,Crystal Rogers,checkout
07:46,Sarah Wolf,checkout
07:46,Ann Robinson,checkout
07:46,Cole Smith,checkout
07:46,Danielle Craig,checkout
07:46,John Rivas Jr.,checkout
07:46,Michaela Quinn,checkout
07:46,Nicole Robinson,checkout
07:46,Crystal Cross,checkout
07:46,Brian Webb,checkout
07:46,Crystal Gonzales,checkout
07:46,Taylor Mclaughlin,checkout
07:46,Craig Vazquez,checkout
07:46,Samuel Fox,checkout
07:46,Mrs. Jessica Gonzalez,checkout
07:46,Mrs. Heather Craig,checkout
07:46,Sharon Palmer,checkout
07:46,Jason Henry,checkout
07:46,William Caldwell,checkout
07:46,Robert Hunt,checkout
07:46,William Nelson,checkout
07:46,Dylan Mason,checkout
07:46,Angel Williams,checkout
07:46,Angela Sanders,checkout
07:46,Brian Ward,checkout
07:46,Shirley Crawford,checkout
07:46,Sharon Bright,checkout
07:46,Justin Cameron,checkout
07:46,Sophia Boyd,checkout
07:46,James Boyle,checkout
07:46,Michael Perez,checkout
07:46,William Garcia,checkout
07:46,James Avery,checkout
07:46,Robert Brown,checkout
07:46,Nathan Acosta,checkout
07:46,Michael Reyes,checkout
07:46,Jason Johnston,checkout
07:46,Scott Nixon,checkout
07:46,Madison Huffman MD,checkout
07:46,Angela Gonzales,checkout
07:46,Alexa Johnson,checkout
07:46,Victoria King,checkout
07:46,Shane Owens,checkout
07:46,Daniel Herrera,checkout
07:46,Kathy Odonnell,checkout
07:46,Kenneth Williamson,checkout
07:46,Jennifer Proctor,checkout
07:46,Mary Stephenson,checkout
07:46,Denise Mendez,checkout
07:46,David Taylor,checkout
07:46,John Moore,checkout
07:46,Misty Lopez,checkout
07:46,Vanessa Martinez,checkout
07:46,Sarah Harris,checkout
07:46,Travis Wells,checkout
07:46,Brandon Miller,checkout
07:46,Donna Weeks,checkout
07:46,Jill Marsh,checkout
07:46,Rebecca Chambers,checkout
07:46,Andrew Sullivan,checkout
07:46,Allison King,checkout
07:46,Mark Gonzalez,checkout
07:46,Franklin Ortiz,checkout
07:46,Taylor Walters,checkout
07:46,Cindy Martin,checkout
07:46,Patricia Morrison,checkout
07:46,Pamela Welch,checkout
07:46,Jack Turner,checkout
07:46,Miranda Mccormick,checkout
07:46,Maxwell Kelley,checkout
07:46,James Swanson,checkout
07:46,Abigail Gutierrez,checkout
07:46,Anna Hartman,checkout
07:46,Darlene Grimes,checkout
07:46,Crystal Williams,checkout
07:46,Raymond Clark,checkout
07:46,Julie Ortiz,checkout
07:46,Juan Odonnell,checkout
07:46,Pamela Wolfe,checkout
07:46,Jonathan Hicks,checkout
07:46,Nicole Collins,checkout
07:46,Travis Oconnell,checkout
07:46,Michael Evans,checkout
07:46,Susan Kaiser,checkout
07:46,Mark Warner,checkout
07:46,Joseph Barnett,checkout
07:46,John Moon,checkout
07:46,Jaclyn Nolan,checkout
07:46,Danny Ferguson,checkout
07:46,Summer Martinez,checkout
07:46,Kelly Martinez,checkout
07:46,Mallory Green,checkout
07:46,Rebecca Abbott,checkout
07:46,Joshua Villarreal,checkout
07:46,Justin Williams,checkout
07:46,Christian Hanna,checkout
07:46,Mark Garcia,checkout
07:46,Kyle Miller,checkout
07:46,Steven Poole MD,checkout
07:46,Erik Price,drinks
07:46,Rose Mejia,checkout
07:46,Steve Cruz,checkout
07:46,Sarah Arnold,checkout
07:46,Holly Morgan,checkout
07:46,Linda Olson,checkout
07:46,Sharon Jordan,checkout
07:46,Kimberly Middleton,dairy
07:46,Melissa Schwartz,fruit
07:46,John Johnson,checkout
07:46,Aaron Christian,checkout
07:46,Edward Garcia,checkout
07:46,Sarah Serrano,checkout
07:46,Damon Weaver,checkout
07:46,Brian Adkins,checkout
07:46,Dr. Laura Martin,checkout
07:46,John Ramos,dairy
07:46,Jose Walls,fruit
07:46,Jessica Hill,checkout
07:46,Christopher Green,checkout
07:46,Steven Bryan,checkout
07:46,Sophia Mccarthy,checkout
07:46,Jeanette Stanley,checkout
07:46,Larry Hale,checkout
07:46,Yvonne Johnson,checkout
07:46,Sydney English,checkout
07:46,Patricia Jones,checkout
07:46,Stephanie Banks,dairy
07:46,James Peterson,checkout
07:46,Tina Warren,drinks
07:46,William Gallegos,checkout
07:46,Holly Lane,checkout
07:46,Randy Collins,checkout
07:46,Curtis Sims,checkout
07:46,Caroline Thompson,checkout
07:46,Julie Arnold,checkout
07:46,Anthony Cunningham,checkout
07:46,Alexandra Wilson,fruit
07:46,Jonathan Garcia,checkout
07:46,Jennifer Kelley,dairy
07:46,Brian Wilson,checkout
07:46,Rebecca Gross,checkout
07:46,Brian Grant,checkout
07:46,Andrew Jones,dairy
07:46,Kyle Evans,checkout
07:46,Jessica Knox,spices
07:46,Samantha Malone,checkout
07:46,Tracy Park DDS,drinks
07:46,Catherine Jackson,checkout
07:46,Eric Webster,checkout
07:46,Autumn Rodgers,checkout
07:46,Julie Roberts,drinks
07:46,Michelle Nelson,dairy
07:46,Steve Larson,checkout
07:46,Amanda Butler,drinks
07:46,Valerie Page,checkout
07:46,Christian Lee,drinks
07:46,Kerry Bean,dairy
07:46,Andrea White,spices
07:46,Chris Carter,checkout
07:46,Thomas Williams,checkout
07:46,Gregory Pennington,drinks
07:46,Richard Wilson,drinks
07:46,Darrell Meyer,checkout
07:46,Emily Weber,fruit
07:46,Mary Estes,checkout
07:46,Amanda Briggs,dairy
07:46,Richard Day,dairy
07:46,Heather Mcclure,drinks
07:46,Richard Green,spices
07:46,Rhonda Kent,spices
07:46,Chelsea Alexander,checkout
07:46,Rhonda Ward,fruit
07:46,Rebecca Smith MD,fruit
07:46,Ryan Farrell,fruit
07:46,Brandon Mueller,drinks
07:46,Lisa Gregory,fruit
07:46,Paul Clark,dairy
07:46,Fernando Ryan,spices
07:46,Maureen Scott,fruit
07:46,Lawrence Weaver,spices
07:46,Richard Campbell,checkout
07:46,Jay Walker,checkout
07:46,Jason Farmer,fruit
07:46,Mark Paul,fruit
07:46,Scott Rhodes,fruit
07:46,Megan Daniels DDS,spices
07:46,Joshua Olson,fruit
07:46,Deanna Stewart,fruit
07:46,Priscilla Sullivan,dairy
07:46,Kelsey Barron,drinks
07:46,Eric Martin,fruit
07:46,Mr. Jeffrey Shields,fruit
07:46,Joseph Frazier,dairy
07:47,Melanie Carlson,checkout
07:47,David Fowler,checkout
07:47,Brittany Braun,checkout
07:47,Philip Johnson,checkout
07:47,Leah Thomas,checkout
07:47,Jacqueline Becker,checkout
07:47,Amy Ramsey,checkout
07:47,Kevin Larsen,checkout
07:47,Amber Dunn,checkout
07:47,Belinda Kelley,checkout
07:47,Karen White,checkout
07:47,Wayne Taylor,checkout
07:47,Omar Nelson,checkout
07:47,Amy Brooks,checkout
07:47,Karen Martin,checkout
07:47,Daniel Hernandez,checkout
07:47,Sarah Wallace,checkout
07:47,Mark James,checkout
07:47,Tiffany Kim,checkout
07:47,Jeffrey Moreno,checkout
07:47,Angela Carter,checkout
07:47,David Davenport,checkout
07:47,Linda Martin,checkout
07:47,Keith Robles,checkout
07:47,Emily Miranda MD,checkout
07:47,Amy Fernandez,checkout
07:47,Jennifer Morgan,checkout
07:47,Danielle Larson,checkout
07:47,Bradley Freeman,checkout
07:47,Samuel Gonzales,checkout
07:47,Briana Parker,checkout
07:47,Brett Mccormick,checkout
07:47,Matthew Simpson,checkout
07:47,Dominic Schmidt,checkout
07:47,Crystal Moreno,checkout
07:47,Christine Johnson,checkout
07:47,Matthew Odonnell,checkout
07:47,Ian Yates,checkout
07:47,Andrea Mcdonald,checkout
07:47,John Russell Jr.,checkout
07:47,Jesse Reyes,checkout
07:47,Rachael Cowan,checkout
07:47,John Robinson,checkout
07:47,Michael Smith,checkout
07:47,Don Santos,checkout
07:47,Jo Miller,checkout
07:47,Tasha Neal,checkout
07:47,Madison Delgado,checkout
07:47,Christina Santos,checkout
07:47,Nancy Robbins DDS,checkout
07:47,Kayla Oconnell,checkout
07:47,Emily Ward,checkout
07:47,Adam Sandoval,checkout
07:47,Janice Smith,checkout
07:47,Charles Cervantes,checkout
07:47,Sophia Allison,checkout
07:47,Crystal Rogers,checkout
07:47,Sarah Wolf,checkout
07:47,Ann Robinson,checkout
07:47,Cole Smith,checkout
07:47,Danielle Craig,checkout
07:47,John Rivas Jr.,checkout
07:47,Michaela Quinn,checkout
07:47,Nicole Robinson,checkout
07:47,Crystal Cross,checkout
07:47,Brian Webb,checkout
07:47,Crystal Gonzales,checkout
07:47,Taylor Mclaughlin,checkout
07:47,Craig Vazquez,checkout
07:47,Samuel Fox,checkout
07:47,Mrs. Jessica Gonzalez,checkout
07:47,Mrs. Heather Craig,checkout
07:47,Sharon Palmer,checkout
07:47,Jason Henry,checkout
07:47,William Caldwell,checkout
07:47,Robert Hunt,checkout
07:47,William Nelson,checkout
07:47,Dylan Mason,checkout
07:47,Angel Williams,checkout
07:47,Angela Sanders,checkout
07:47,Brian Ward,checkout
07:47,Shirley Crawford,checkout
07:47,Sharon Bright,checkout
07:47,Justin Cameron,checkout
07:47,Sophia Boyd,checkout
07:47,James Boyle,checkout
07:47,Michael Perez,checkout
07:47,William Garcia,checkout
07:47,James Avery,checkout
07:47,Robert Brown,checkout
07:47,Nathan Acosta,checkout
07:47,Michael Reyes,checkout
07:47,Jason Johnston,checkout
07:47,Scott Nixon,checkout
07:47,Madison Huffman MD,checkout
07:47,Angela Gonzales,checkout
07:47,Alexa Johnson,checkout
07:47,Victoria King,checkout
07:47,Shane Owens,checkout
07:47,Daniel Herrera,checkout
07:47,Kathy Odonnell,checkout
07:47,Kenneth Williamson,checkout
07:47,Jennifer Proctor,checkout
07:47,Mary Stephenson,checkout
07:47,Denise Mendez,checkout
07:47,David Taylor,checkout
07:47,John Moore,checkout
07:47,Misty Lopez,checkout
07:47,Vanessa Martinez,checkout
07:47,Sarah Harris,checkout
07:47,Travis Wells,checkout
07:47,Brandon Miller,checkout
07:47,Donna Weeks,checkout
07:47,Jill Marsh,checkout
07:47,Rebecca Chambers,checkout
07:47,Andrew Sullivan,checkout
07:47,Allison King,checkout
07:47,Mark Gonzalez,checkout
07:47,Franklin Ortiz,checkout
07:47,Taylor Walters,checkout
07:47,Cindy Martin,checkout
07:47,Patricia Morrison,checkout
07:47,Pamela Welch,checkout
07:47,Jack Turner,checkout
07:47,Miranda Mccormick,checkout
07:47,Maxwell Kelley,checkout
07:47,James Swanson,checkout
07:47,Abigail Gutierrez,checkout
07:47,Anna Hartman,checkout
07:47,Darlene Grimes,checkout
07:47,Crystal Williams,checkout
07:47,Raymond Clark,checkout
07:47,Julie Ortiz,checkout
07:47,Juan Odonnell,checkout
07:47,Pamela Wolfe,checkout
07:47,Jonathan Hicks,checkout
07:47,Nicole Collins,checkout
07:47,Travis Oconnell,checkout
07:47,Michael Evans,checkout
07:47,Susan Kaiser,checkout
07:47,Mark Warner,checkout
07:47,Joseph Barnett,checkout
07:47,John Moon,checkout
07:47,Jaclyn Nolan,checkout
07:47,Danny Ferguson,checkout
07:47,Summer Martinez,checkout
07:47,Kelly Martinez,checkout
07:47,Mallory Green,checkout
07:47,Rebecca Abbott,checkout
07:47,Joshua Villarreal,checkout
07:47,Justin Williams,checkout
07:47,Christian Hanna,checkout
07:47,Mark Garcia,checkout
07:47,Kyle Miller,checkout
07:47,Steven Poole MD,checkout
07:47,Erik Price,fruit
07:47,Rose Mejia,checkout
07:47,Steve Cruz,checkout
07:47,Sarah Arnold,checkout
07:47,Holly Morgan,checkout
07:47,Linda Olson,checkout
07:47,Sharon Jordan,checkout
07:47,Kimberly Middleton,dairy
07:47,Melissa Schwartz,fruit
07:47,John Johnson,checkout
07:47,Aaron Christian,checkout
07:47,Edward Garcia,checkout
07:47,Sarah Serrano,checkout
07:47,Damon Weaver,checkout
07:47,Brian Adkins,checkout
07:47,Dr. Laura Martin,checkout
07:47,John Ramos,checkout
07:47,Jose Walls,fruit
07:47,Jessica Hill,checkout
07:47,Christopher Green,checkout
07:47,Steven Bryan,checkout
07:47,Sophia Mccarthy,checkout
07:47,Jeanette Stanley,checkout
07:47,Larry Hale,checkout
07:47,Yvonne Johnson,checkout
07:47,Sydney English,checkout
07:47,Patricia Jones,checkout
07:47,Stephanie Banks,fruit
07:47,James Peterson,checkout
07:47,Tina Warren,fruit
07:47,William Gallegos,checkout
07:47,Holly Lane,checkout
07:47,Randy Collins,checkout
07:47,Curtis Sims,checkout
07:47,Caroline Thompson,checkout
07:47,Julie Arnold,checkout
07:47,Anthony Cunningham,checkout
07:47,Alexandra Wilson,dairy
07:47,Jonathan Garcia,checkout
07:47,Jennifer Kelley,dairy
07:47,Brian Wilson,checkout
07:47,Rebecca Gross,checkout
07:47,Brian Grant,checkout
07:47,Andrew Jones,dairy
07:47,Kyle Evans,checkout
07:47,Jessica Knox,dairy
07:47,Samantha Malone,checkout
07:47,Tracy Park DDS,checkout
07:47,Catherine Jackson,checkout
07:47,Eric Webster,checkout
07:47,Autumn Rodgers,checkout
07:47,Julie Roberts,drinks
07:47,Michelle Nelson,dairy
07:47,Steve Larson,checkout
07:47,Amanda Butler,checkout
07:47,Valerie Page,checkout
07:47,Christian Lee,drinks
07:47,Kerry Bean,dairy
07:47,Andrea White,checkout
07:47,Chris Carter,checkout
07:47,Thomas Williams,checkout
07:47,Gregory Pennington,drinks
07:47,Richard Wilson,fruit
07:47,Darrell Meyer,checkout
07:47,Emily Weber,fruit
07:47,Mary Estes,checkout
07:47,Amanda Briggs,dairy
07:47,Richard Day,dairy
07:47,Heather Mcclure,drinks
07:47,Richard Green,dairy
07:47,Rhonda Kent,drinks
07:47,Chelsea Alexander,checkout
07:47,Rhonda Ward,fruit
07:47,Rebecca Smith MD,checkout
07:47,Ryan Farrell,fruit
07:47,Brandon Mueller,spices
07:47,Lisa Gregory,spices
07:47,Paul Clark,checkout
07:47,Fernando Ryan,checkout
07:47,Maureen Scott,checkout
07:47,Lawrence Weaver,dairy
07:47,Richard Campbell,checkout
07:47,Jay Walker,checkout
07:47,Jason Farmer,fruit
07:47,Mark Paul,checkout
07:47,Scott Rhodes,fruit
07:47,Megan Daniels DDS,drinks
07:47,Joshua Olson,fruit
07:47,Deanna Stewart,fruit
07:47,Priscilla Sullivan,dairy
07:47,Kelsey Barron,checkout
07:47,Eric Martin,fruit
07:47,Mr. Jeffrey Shields,fruit
07:47,Joseph Frazier,dairy
07:47,Karen Camacho,spices
07:47,Amanda Brown,fruit
07:47,Sarah Wright,fruit
07:47,Jodi Davis,fruit
07:48,Melanie Carlson,checkout
07:48,David Fowler,checkout
07:48,Brittany Braun,checkout
07:48,Philip Johnson,checkout
07:48,Leah Thomas,checkout
07:48,Jacqueline Becker,checkout
07:48,Amy Ramsey,checkout
07:48,Kevin Larsen,checkout
07:48,Amber Dunn,checkout
07:48,Belinda Kelley,checkout
07:48,Karen White,checkout
07:48,Wayne Taylor,checkout
07:48,Omar Nelson,checkout
07:48,Amy Brooks,checkout
07:48,Karen Martin,checkout
07:48,Daniel Hernandez,checkout
07:48,Sarah Wallace,checkout
07:48,Mark James,checkout
07:48,Tiffany Kim,checkout
07:48,Jeffrey Moreno,checkout
07:48,Angela Carter,checkout
07:48,David Davenport,checkout
07:48,Linda Martin,checkout
07:48,Keith Robles,checkout
